YearMonth,DISTNO,PrimaryType,CaseCount
2019-11,9,CRIMINAL DAMAGE,116
2019-11,7,THEFT,139
2019-11,7,BATTERY,229
2019-11,7,CRIMINAL DAMAGE,114
2019-11,2,THEFT,102
2019-11,2,BATTERY,91
2019-11,2,CRIMINAL DAMAGE,57
2019-11,3,THEFT,152
2019-11,3,BATTERY,205
2019-11,3,CRIMINAL DAMAGE,125
2019-11,21,THEFT,185
2019-11,21,BATTERY,102
2019-11,21,CRIMINAL DAMAGE,52
2019-12,OH,THEFT,32
2019-12,OH,BATTERY,13
2019-12,OH,CRIMINAL DAMAGE,3
2019-12,16,THEFT,141
2019-12,16,BATTERY,120
2019-12,16,CRIMINAL DAMAGE,54
2019-12,17,THEFT,162
2019-12,17,BATTERY,84
2019-12,17,CRIMINAL DAMAGE,67
2019-12,25,THEFT,214
2019-12,25,BATTERY,185
2019-12,25,CRIMINAL DAMAGE,104
2019-12,14,THEFT,325
2019-12,14,BATTERY,93
2019-12,14,CRIMINAL DAMAGE,73
2019-12,24,THEFT,191
2019-12,24,BATTERY,115
2019-12,24,CRIMINAL DAMAGE,83
2019-12,20,THEFT,91
2019-12,20,BATTERY,68
2019-12,20,CRIMINAL DAMAGE,23
2019-12,18,THEFT,531
2019-12,18,BATTERY,159
2019-12,18,CRIMINAL DAMAGE,36
2019-12,19,THEFT,234
2019-12,19,BATTERY,36
2019-12,19,CRIMINAL DAMAGE,45
2019-12,23,THEFT,175
2019-12,23,BATTERY,81
2019-12,23,CRIMINAL DAMAGE,33
2019-12,1,THEFT,520
2019-12,1,BATTERY,112
2019-12,1,CRIMINAL DAMAGE,54
2019-12,12,THEFT,200
2019-12,12,BATTERY,72
2019-12,12,CRIMINAL DAMAGE,56
2019-12,10,THEFT,135
2019-12,10,BATTERY,196
2019-12,10,CRIMINAL DAMAGE,91
2019-12,13,THEFT,192
2019-12,13,BATTERY,87
2019-12,13,CRIMINAL DAMAGE,48
2019-12,11,THEFT,156
2019-12,11,BATTERY,279
2019-12,11,CRIMINAL DAMAGE,105
2019-12,15,THEFT,124
2019-12,15,BATTERY,186
2019-12,15,CRIMINAL DAMAGE,93
2019-12,8,THEFT,232
2019-12,8,BATTERY,221
2019-12,8,CRIMINAL DAMAGE,128
2019-12,4,THEFT,242
2019-12,4,BATTERY,241
2019-12,4,CRIMINAL DAMAGE,113
2019-12,5,THEFT,150
2019-12,5,BATTERY,212
2019-12,5,CRIMINAL DAMAGE,112
2019-12,6,THEFT,262
2019-12,6,BATTERY,299
2019-12,6,CRIMINAL DAMAGE,130
2019-12,22,THEFT,143
2019-12,22,BATTERY,122
2019-12,22,CRIMINAL DAMAGE,73
2019-12,9,THEFT,185
2019-12,9,BATTERY,166
2019-12,9,CRIMINAL DAMAGE,94
2019-12,7,THEFT,162
2019-12,7,BATTERY,256
2019-12,7,CRIMINAL DAMAGE,122
2019-12,2,THEFT,119
2019-12,2,BATTERY,98
2019-12,2,CRIMINAL DAMAGE,54
2019-12,3,THEFT,191
2019-12,3,BATTERY,207
2019-12,3,CRIMINAL DAMAGE,125
2019-12,21,THEFT,186
2019-12,21,BATTERY,90
2019-12,21,CRIMINAL DAMAGE,57
2020-01,OH,THEFT,29
2020-01,OH,BATTERY,9
2020-01,OH,CRIMINAL DAMAGE,2
2020-01,16,THEFT,112
2020-01,16,BATTERY,96
2020-01,16,CRIMINAL DAMAGE,63
2020-01,17,THEFT,154
2020-01,17,BATTERY,109
2020-01,17,CRIMINAL DAMAGE,56
2020-01,25,THEFT,201
2020-01,25,BATTERY,161
2020-01,25,CRIMINAL DAMAGE,105
2020-01,14,THEFT,263
2020-01,14,BATTERY,100
2020-01,14,CRIMINAL DAMAGE,62
2020-01,24,THEFT,147
2020-01,24,BATTERY,84
2020-01,24,CRIMINAL DAMAGE,84
2020-01,20,THEFT,90
2020-01,20,BATTERY,74
2020-01,20,CRIMINAL DAMAGE,23
2020-01,18,THEFT,479
2020-01,18,BATTERY,108
2020-01,18,CRIMINAL DAMAGE,42
2020-01,19,THEFT,198
2020-01,19,BATTERY,52
2020-01,19,CRIMINAL DAMAGE,38
2020-01,23,THEFT,157
2020-01,23,BATTERY,61
2020-01,23,CRIMINAL DAMAGE,33
2020-01,1,THEFT,423
2020-01,1,BATTERY,103
2020-01,1,CRIMINAL DAMAGE,38
2020-01,12,THEFT,170
2020-01,12,BATTERY,80
2020-01,12,CRIMINAL DAMAGE,33
2020-01,10,THEFT,102
2020-01,10,BATTERY,209
2020-01,10,CRIMINAL DAMAGE,75
2020-01,13,THEFT,131
2020-01,13,BATTERY,70
2020-01,13,CRIMINAL DAMAGE,41
2020-01,11,THEFT,124
2020-01,11,BATTERY,230
2020-01,11,CRIMINAL DAMAGE,84
2020-01,15,THEFT,117
2020-01,15,BATTERY,236
2020-01,15,CRIMINAL DAMAGE,58
2020-01,8,THEFT,237
2020-01,8,BATTERY,199
2020-01,8,CRIMINAL DAMAGE,136
2020-01,4,THEFT,176
2020-01,4,BATTERY,233
2020-01,4,CRIMINAL DAMAGE,112
2020-01,5,THEFT,113
2020-01,5,BATTERY,185
2020-01,5,CRIMINAL DAMAGE,87
2020-01,6,THEFT,224
2020-01,6,BATTERY,257
2020-01,6,CRIMINAL DAMAGE,111
2020-01,22,THEFT,121
2020-01,22,BATTERY,103
2020-01,22,CRIMINAL DAMAGE,42
2020-01,9,THEFT,187
2020-01,9,BATTERY,157
2020-01,9,CRIMINAL DAMAGE,96
2020-01,7,THEFT,142
2020-01,7,BATTERY,225
2020-01,7,CRIMINAL DAMAGE,125
2020-01,2,THEFT,82
2020-01,2,BATTERY,106
2020-01,2,CRIMINAL DAMAGE,50
2020-01,3,THEFT,148
2020-01,3,BATTERY,240
2020-01,3,CRIMINAL DAMAGE,135
2020-01,21,THEFT,152
2020-01,21,BATTERY,91
2020-01,21,CRIMINAL DAMAGE,47
2020-02,OH,THEFT,22
2020-02,OH,BATTERY,8
2020-02,OH,CRIMINAL DAMAGE,8
2020-02,16,THEFT,111
2020-02,16,BATTERY,102
2020-02,16,CRIMINAL DAMAGE,61
2020-02,17,THEFT,125
2020-02,17,BATTERY,85
2020-02,17,CRIMINAL DAMAGE,53
2020-02,25,THEFT,161
2020-02,25,BATTERY,167
2020-02,25,CRIMINAL DAMAGE,91
2020-02,14,THEFT,203
2020-02,14,BATTERY,83
2020-02,14,CRIMINAL DAMAGE,61
2020-02,24,THEFT,136
2020-02,24,BATTERY,88
2020-02,24,CRIMINAL DAMAGE,53
2020-02,20,THEFT,96
2020-02,20,BATTERY,67
2020-02,20,CRIMINAL DAMAGE,36
2020-02,18,THEFT,419
2020-02,18,BATTERY,133
2020-02,18,CRIMINAL DAMAGE,62
2020-02,19,THEFT,179
2020-02,19,BATTERY,35
2020-02,19,CRIMINAL DAMAGE,30
2020-02,23,THEFT,146
2020-02,23,BATTERY,55
2020-02,23,CRIMINAL DAMAGE,41
2020-02,1,THEFT,390
2020-02,1,BATTERY,99
2020-02,1,CRIMINAL DAMAGE,37
2020-02,12,THEFT,162
2020-02,12,BATTERY,78
2020-02,12,CRIMINAL DAMAGE,60
2020-02,10,THEFT,117
2020-02,10,BATTERY,180
2020-02,10,CRIMINAL DAMAGE,67
2020-02,13,THEFT,129
2020-02,13,BATTERY,75
2020-02,13,CRIMINAL DAMAGE,52
2020-02,11,THEFT,140
2020-02,11,BATTERY,218
2020-02,11,CRIMINAL DAMAGE,106
2020-02,15,THEFT,82
2020-02,15,BATTERY,185
2020-02,15,CRIMINAL DAMAGE,66
2020-02,8,THEFT,208
2020-02,8,BATTERY,202
2020-02,8,CRIMINAL DAMAGE,105
2020-02,4,THEFT,153
2020-02,4,BATTERY,193
2020-02,4,CRIMINAL DAMAGE,97
2020-02,5,THEFT,125
2020-02,5,BATTERY,175
2020-02,5,CRIMINAL DAMAGE,87
2020-02,6,THEFT,201
2020-02,6,BATTERY,258
2020-02,6,CRIMINAL DAMAGE,123
2020-02,22,THEFT,115
2020-02,22,BATTERY,105
2020-02,22,CRIMINAL DAMAGE,48
2020-02,9,THEFT,152
2020-02,9,BATTERY,164
2020-02,9,CRIMINAL DAMAGE,90
2020-02,7,THEFT,117
2020-02,7,BATTERY,206
2020-02,7,CRIMINAL DAMAGE,97
2020-02,2,THEFT,92
2020-02,2,BATTERY,103
2020-02,2,CRIMINAL DAMAGE,41
2020-02,3,THEFT,144
2020-02,3,BATTERY,215
2020-02,3,CRIMINAL DAMAGE,92
2020-02,21,THEFT,146
2020-02,21,BATTERY,81
2020-02,21,CRIMINAL DAMAGE,61
2020-03,OH,THEFT,15
2020-03,OH,BATTERY,8
2020-03,OH,CRIMINAL DAMAGE,3
2020-03,16,THEFT,105
2020-03,16,BATTERY,106
2020-03,16,CRIMINAL DAMAGE,65
2020-03,17,THEFT,124
2020-03,17,BATTERY,96
2020-03,17,CRIMINAL DAMAGE,60
2020-03,25,THEFT,156
2020-03,25,BATTERY,196
2020-03,25,CRIMINAL DAMAGE,99
2020-03,14,THEFT,175
2020-03,14,BATTERY,72
2020-03,14,CRIMINAL DAMAGE,44
2020-03,24,THEFT,154
2020-03,24,BATTERY,116
2020-03,24,CRIMINAL DAMAGE,54
2020-03,20,THEFT,90
2020-03,20,BATTERY,65
2020-03,20,CRIMINAL DAMAGE,32
2020-03,18,THEFT,269
2020-03,18,BATTERY,106
2020-03,18,CRIMINAL DAMAGE,43
2020-03,19,THEFT,159
2020-03,19,BATTERY,32
2020-03,19,CRIMINAL DAMAGE,42
2020-03,23,THEFT,107
2020-03,23,BATTERY,63
2020-03,23,CRIMINAL DAMAGE,18
2020-03,1,THEFT,235
2020-03,1,BATTERY,77
2020-03,1,CRIMINAL DAMAGE,19
2020-03,12,THEFT,112
2020-03,12,BATTERY,71
2020-03,12,CRIMINAL DAMAGE,44
2020-03,10,THEFT,126
2020-03,10,BATTERY,187
2020-03,10,CRIMINAL DAMAGE,85
2020-03,13,THEFT,95
2020-03,13,BATTERY,56
2020-03,13,CRIMINAL DAMAGE,48
2020-03,11,THEFT,139
2020-03,11,BATTERY,288
2020-03,11,CRIMINAL DAMAGE,132
2020-03,15,THEFT,98
2020-03,15,BATTERY,197
2020-03,15,CRIMINAL DAMAGE,87
2020-03,8,THEFT,179
2020-03,8,BATTERY,205
2020-03,8,CRIMINAL DAMAGE,130
2020-03,4,THEFT,156
2020-03,4,BATTERY,228
2020-03,4,CRIMINAL DAMAGE,131
2020-03,5,THEFT,110
2020-03,5,BATTERY,182
2020-03,5,CRIMINAL DAMAGE,98
2020-03,6,THEFT,200
2020-03,6,BATTERY,282
2020-03,6,CRIMINAL DAMAGE,166
2020-03,22,THEFT,101
2020-03,22,BATTERY,100
2020-03,22,CRIMINAL DAMAGE,60
2020-03,9,THEFT,135
2020-03,9,BATTERY,150
2020-03,9,CRIMINAL DAMAGE,91
2020-03,7,THEFT,106
2020-03,7,BATTERY,241
2020-03,7,CRIMINAL DAMAGE,122
2020-03,2,THEFT,62
2020-03,2,BATTERY,100
2020-03,2,CRIMINAL DAMAGE,47
2020-03,3,THEFT,131
2020-03,3,BATTERY,216
2020-03,3,CRIMINAL DAMAGE,116
2020-03,21,THEFT,99
2020-03,21,BATTERY,103
2020-03,21,CRIMINAL DAMAGE,39
2020-04,OH,THEFT,7
2020-04,OH,BATTERY,3
2020-04,OH,CRIMINAL DAMAGE,0
2020-04,16,THEFT,79
2020-04,16,BATTERY,79
2020-04,16,CRIMINAL DAMAGE,39
2020-04,17,THEFT,90
2020-04,17,BATTERY,81
2020-04,17,CRIMINAL DAMAGE,70
2020-04,25,THEFT,107
2020-04,25,BATTERY,164
2020-04,25,CRIMINAL DAMAGE,109
2020-04,14,THEFT,106
2020-04,14,BATTERY,59
2020-04,14,CRIMINAL DAMAGE,44
2020-04,24,THEFT,102
2020-04,24,BATTERY,58
2020-04,24,CRIMINAL DAMAGE,56
2020-04,20,THEFT,80
2020-04,20,BATTERY,37
2020-04,20,CRIMINAL DAMAGE,31
2020-04,18,THEFT,74
2020-04,18,BATTERY,56
2020-04,18,CRIMINAL DAMAGE,28
2020-04,19,THEFT,111
2020-04,19,BATTERY,29
2020-04,19,CRIMINAL DAMAGE,31
2020-04,23,THEFT,86
2020-04,23,BATTERY,37
2020-04,23,CRIMINAL DAMAGE,25
2020-04,1,THEFT,102
2020-04,1,BATTERY,52
2020-04,1,CRIMINAL DAMAGE,31
2020-04,12,THEFT,70
2020-04,12,BATTERY,41
2020-04,12,CRIMINAL DAMAGE,35
2020-04,10,THEFT,84
2020-04,10,BATTERY,174
2020-04,10,CRIMINAL DAMAGE,84
2020-04,13,THEFT,75
2020-04,13,BATTERY,40
2020-04,13,CRIMINAL DAMAGE,36
2020-04,11,THEFT,120
2020-04,11,BATTERY,206
2020-04,11,CRIMINAL DAMAGE,103
2020-04,15,THEFT,68
2020-04,15,BATTERY,148
2020-04,15,CRIMINAL DAMAGE,66
2020-04,8,THEFT,175
2020-04,8,BATTERY,176
2020-04,8,CRIMINAL DAMAGE,124
2020-04,4,THEFT,109
2020-04,4,BATTERY,176
2020-04,4,CRIMINAL DAMAGE,141
2020-04,5,THEFT,108
2020-04,5,BATTERY,124
2020-04,5,CRIMINAL DAMAGE,125
2020-04,6,THEFT,152
2020-04,6,BATTERY,221
2020-04,6,CRIMINAL DAMAGE,133
2020-04,22,THEFT,84
2020-04,22,BATTERY,71
2020-04,22,CRIMINAL DAMAGE,50
2020-04,9,THEFT,92
2020-04,9,BATTERY,122
2020-04,9,CRIMINAL DAMAGE,90
2020-04,7,THEFT,117
2020-04,7,BATTERY,207
2020-04,7,CRIMINAL DAMAGE,121
2020-04,2,THEFT,50
2020-04,2,BATTERY,86
2020-04,2,CRIMINAL DAMAGE,36
2020-04,3,THEFT,101
2020-04,3,BATTERY,173
2020-04,3,CRIMINAL DAMAGE,117
2020-04,21,THEFT,75
2020-04,21,BATTERY,61
2020-04,21,CRIMINAL DAMAGE,45
2020-05,OH,THEFT,6
2020-05,OH,BATTERY,8
2020-05,OH,CRIMINAL DAMAGE,3
2020-05,16,THEFT,97
2020-05,16,BATTERY,85
2020-05,16,CRIMINAL DAMAGE,60
2020-05,17,THEFT,89
2020-05,17,BATTERY,76
2020-05,17,CRIMINAL DAMAGE,52
2020-05,25,THEFT,126
2020-05,25,BATTERY,157
2020-05,25,CRIMINAL DAMAGE,131
2020-05,14,THEFT,140
2020-05,14,BATTERY,69
2020-05,14,CRIMINAL DAMAGE,69
2020-05,24,THEFT,100
2020-05,24,BATTERY,100
2020-05,24,CRIMINAL DAMAGE,68
2020-05,20,THEFT,68
2020-05,20,BATTERY,51
2020-05,20,CRIMINAL DAMAGE,37
2020-05,18,THEFT,133
2020-05,18,BATTERY,82
2020-05,18,CRIMINAL DAMAGE,81
2020-05,19,THEFT,121
2020-05,19,BATTERY,27
2020-05,19,CRIMINAL DAMAGE,47
2020-05,23,THEFT,104
2020-05,23,BATTERY,45
2020-05,23,CRIMINAL DAMAGE,31
2020-05,1,THEFT,117
2020-05,1,BATTERY,83
2020-05,1,CRIMINAL DAMAGE,98
2020-05,12,THEFT,85
2020-05,12,BATTERY,71
2020-05,12,CRIMINAL DAMAGE,57
2020-05,10,THEFT,101
2020-05,10,BATTERY,207
2020-05,10,CRIMINAL DAMAGE,117
2020-05,13,THEFT,111
2020-05,13,BATTERY,60
2020-05,13,CRIMINAL DAMAGE,40
2020-05,11,THEFT,131
2020-05,11,BATTERY,306
2020-05,11,CRIMINAL DAMAGE,168
2020-05,15,THEFT,104
2020-05,15,BATTERY,221
2020-05,15,CRIMINAL DAMAGE,104
2020-05,8,THEFT,157
2020-05,8,BATTERY,187
2020-05,8,CRIMINAL DAMAGE,153
2020-05,4,THEFT,156
2020-05,4,BATTERY,220
2020-05,4,CRIMINAL DAMAGE,147
2020-05,5,THEFT,104
2020-05,5,BATTERY,197
2020-05,5,CRIMINAL DAMAGE,171
2020-05,6,THEFT,175
2020-05,6,BATTERY,284
2020-05,6,CRIMINAL DAMAGE,172
2020-05,22,THEFT,107
2020-05,22,BATTERY,114
2020-05,22,CRIMINAL DAMAGE,74
2020-05,9,THEFT,88
2020-05,9,BATTERY,144
2020-05,9,CRIMINAL DAMAGE,116
2020-05,7,THEFT,119
2020-05,7,BATTERY,294
2020-05,7,CRIMINAL DAMAGE,171
2020-05,2,THEFT,63
2020-05,2,BATTERY,95
2020-05,2,CRIMINAL DAMAGE,61
2020-05,3,THEFT,115
2020-05,3,BATTERY,225
2020-05,3,CRIMINAL DAMAGE,152
2020-05,21,THEFT,108
2020-05,21,BATTERY,78
2020-05,21,CRIMINAL DAMAGE,57
2020-06,OH,THEFT,2
2020-06,OH,BATTERY,5
2020-06,OH,CRIMINAL DAMAGE,4
2020-06,16,THEFT,131
2020-06,16,BATTERY,119
2020-06,16,CRIMINAL DAMAGE,72
2020-06,17,THEFT,94
2020-06,17,BATTERY,84
2020-06,17,CRIMINAL DAMAGE,74
2020-06,25,THEFT,120
2020-06,25,BATTERY,220
2020-06,25,CRIMINAL DAMAGE,118
2020-06,14,THEFT,149
2020-06,14,BATTERY,83
2020-06,14,CRIMINAL DAMAGE,67
2020-06,24,THEFT,127
2020-06,24,BATTERY,109
2020-06,24,CRIMINAL DAMAGE,84
2020-06,20,THEFT,91
2020-06,20,BATTERY,72
2020-06,20,CRIMINAL DAMAGE,39
2020-06,18,THEFT,178
2020-06,18,BATTERY,81
2020-06,18,CRIMINAL DAMAGE,36
2020-06,19,THEFT,108
2020-06,19,BATTERY,38
2020-06,19,CRIMINAL DAMAGE,36
2020-06,23,THEFT,130
2020-06,23,BATTERY,55
2020-06,23,CRIMINAL DAMAGE,54
2020-06,1,THEFT,112
2020-06,1,BATTERY,56
2020-06,1,CRIMINAL DAMAGE,39
2020-06,12,THEFT,101
2020-06,12,BATTERY,73
2020-06,12,CRIMINAL DAMAGE,55
2020-06,10,THEFT,95
2020-06,10,BATTERY,234
2020-06,10,CRIMINAL DAMAGE,110
2020-06,13,THEFT,120
2020-06,13,BATTERY,60
2020-06,13,CRIMINAL DAMAGE,62
2020-06,11,THEFT,118
2020-06,11,BATTERY,355
2020-06,11,CRIMINAL DAMAGE,139
2020-06,15,THEFT,104
2020-06,15,BATTERY,223
2020-06,15,CRIMINAL DAMAGE,118
2020-06,8,THEFT,180
2020-06,8,BATTERY,242
2020-06,8,CRIMINAL DAMAGE,150
2020-06,4,THEFT,142
2020-06,4,BATTERY,272
2020-06,4,CRIMINAL DAMAGE,169
2020-06,5,THEFT,98
2020-06,5,BATTERY,204
2020-06,5,CRIMINAL DAMAGE,140
2020-06,6,THEFT,164
2020-06,6,BATTERY,293
2020-06,6,CRIMINAL DAMAGE,176
2020-06,22,THEFT,70
2020-06,22,BATTERY,106
2020-06,22,CRIMINAL DAMAGE,109
2020-06,9,THEFT,108
2020-06,9,BATTERY,203
2020-06,9,CRIMINAL DAMAGE,112
2020-06,7,THEFT,116
2020-06,7,BATTERY,272
2020-06,7,CRIMINAL DAMAGE,157
2020-06,2,THEFT,54
2020-06,2,BATTERY,128
2020-06,2,CRIMINAL DAMAGE,110
2020-06,3,THEFT,160
2020-06,3,BATTERY,243
2020-06,3,CRIMINAL DAMAGE,139
2020-06,21,THEFT,106
2020-06,21,BATTERY,79
2020-06,21,CRIMINAL DAMAGE,63
2020-07,OH,THEFT,11
2020-07,OH,BATTERY,1
2020-07,OH,CRIMINAL DAMAGE,6
2020-07,16,THEFT,127
2020-07,16,BATTERY,98
2020-07,16,CRIMINAL DAMAGE,88
2020-07,17,THEFT,122
2020-07,17,BATTERY,87
2020-07,17,CRIMINAL DAMAGE,71
2020-07,25,THEFT,143
2020-07,25,BATTERY,231
2020-07,25,CRIMINAL DAMAGE,110
2020-07,14,THEFT,135
2020-07,14,BATTERY,66
2020-07,14,CRIMINAL DAMAGE,59
2020-07,24,THEFT,147
2020-07,24,BATTERY,136
2020-07,24,CRIMINAL DAMAGE,75
2020-07,20,THEFT,124
2020-07,20,BATTERY,56
2020-07,20,CRIMINAL DAMAGE,48
2020-07,18,THEFT,287
2020-07,18,BATTERY,117
2020-07,18,CRIMINAL DAMAGE,49
2020-07,19,THEFT,145
2020-07,19,BATTERY,38
2020-07,19,CRIMINAL DAMAGE,30
2020-07,23,THEFT,145
2020-07,23,BATTERY,78
2020-07,23,CRIMINAL DAMAGE,21
2020-07,1,THEFT,189
2020-07,1,BATTERY,121
2020-07,1,CRIMINAL DAMAGE,41
2020-07,12,THEFT,146
2020-07,12,BATTERY,89
2020-07,12,CRIMINAL DAMAGE,51
2020-07,10,THEFT,96
2020-07,10,BATTERY,247
2020-07,10,CRIMINAL DAMAGE,123
2020-07,13,THEFT,139
2020-07,13,BATTERY,74
2020-07,13,CRIMINAL DAMAGE,56
2020-07,11,THEFT,151
2020-07,11,BATTERY,316
2020-07,11,CRIMINAL DAMAGE,144
2020-07,15,THEFT,110
2020-07,15,BATTERY,217
2020-07,15,CRIMINAL DAMAGE,124
2020-07,8,THEFT,185
2020-07,8,BATTERY,258
2020-07,8,CRIMINAL DAMAGE,165
2020-07,4,THEFT,177
2020-07,4,BATTERY,252
2020-07,4,CRIMINAL DAMAGE,200
2020-07,5,THEFT,93
2020-07,5,BATTERY,218
2020-07,5,CRIMINAL DAMAGE,136
2020-07,6,THEFT,184
2020-07,6,BATTERY,329
2020-07,6,CRIMINAL DAMAGE,191
2020-07,22,THEFT,78
2020-07,22,BATTERY,107
2020-07,22,CRIMINAL DAMAGE,106
2020-07,9,THEFT,124
2020-07,9,BATTERY,204
2020-07,9,CRIMINAL DAMAGE,122
2020-07,7,THEFT,133
2020-07,7,BATTERY,297
2020-07,7,CRIMINAL DAMAGE,166
2020-07,2,THEFT,87
2020-07,2,BATTERY,129
2020-07,2,CRIMINAL DAMAGE,87
2020-07,3,THEFT,141
2020-07,3,BATTERY,269
2020-07,3,CRIMINAL DAMAGE,159
2020-07,21,THEFT,129
2020-07,21,BATTERY,98
2020-07,21,CRIMINAL DAMAGE,58
2020-08,OH,THEFT,13
2020-08,OH,BATTERY,7
2020-08,OH,CRIMINAL DAMAGE,5
2020-08,16,THEFT,154
2020-08,16,BATTERY,86
2020-08,16,CRIMINAL DAMAGE,68
2020-08,17,THEFT,159
2020-08,17,BATTERY,94
2020-08,17,CRIMINAL DAMAGE,91
2020-08,25,THEFT,214
2020-08,25,BATTERY,217
2020-08,25,CRIMINAL DAMAGE,114
2020-08,14,THEFT,199
2020-08,14,BATTERY,82
2020-08,14,CRIMINAL DAMAGE,64
2020-08,24,THEFT,164
2020-08,24,BATTERY,134
2020-08,24,CRIMINAL DAMAGE,92
2020-08,20,THEFT,119
2020-08,20,BATTERY,80
2020-08,20,CRIMINAL DAMAGE,44
2020-08,18,THEFT,304
2020-08,18,BATTERY,92
2020-08,18,CRIMINAL DAMAGE,64
2020-08,19,THEFT,154
2020-08,19,BATTERY,38
2020-08,19,CRIMINAL DAMAGE,27
2020-08,23,THEFT,145
2020-08,23,BATTERY,74
2020-08,23,CRIMINAL DAMAGE,39
2020-08,1,THEFT,202
2020-08,1,BATTERY,80
2020-08,1,CRIMINAL DAMAGE,40
2020-08,12,THEFT,159
2020-08,12,BATTERY,83
2020-08,12,CRIMINAL DAMAGE,53
2020-08,10,THEFT,98
2020-08,10,BATTERY,240
2020-08,10,CRIMINAL DAMAGE,99
2020-08,13,THEFT,123
2020-08,13,BATTERY,79
2020-08,13,CRIMINAL DAMAGE,65
2020-08,11,THEFT,143
2020-08,11,BATTERY,334
2020-08,11,CRIMINAL DAMAGE,174
2020-08,15,THEFT,104
2020-08,15,BATTERY,226
2020-08,15,CRIMINAL DAMAGE,126
2020-08,8,THEFT,174
2020-08,8,BATTERY,245
2020-08,8,CRIMINAL DAMAGE,155
2020-08,4,THEFT,153
2020-08,4,BATTERY,275
2020-08,4,CRIMINAL DAMAGE,173
2020-08,5,THEFT,110
2020-08,5,BATTERY,202
2020-08,5,CRIMINAL DAMAGE,126
2020-08,6,THEFT,201
2020-08,6,BATTERY,294
2020-08,6,CRIMINAL DAMAGE,152
2020-08,22,THEFT,101
2020-08,22,BATTERY,135
2020-08,22,CRIMINAL DAMAGE,86
2020-08,9,THEFT,121
2020-08,9,BATTERY,205
2020-08,9,CRIMINAL DAMAGE,87
2020-08,7,THEFT,107
2020-08,7,BATTERY,285
2020-08,7,CRIMINAL DAMAGE,133
2020-08,2,THEFT,88
2020-08,2,BATTERY,118
2020-08,2,CRIMINAL DAMAGE,67
2020-08,3,THEFT,129
2020-08,3,BATTERY,246
2020-08,3,CRIMINAL DAMAGE,147
2020-08,21,THEFT,141
2020-08,21,BATTERY,93
2020-08,21,CRIMINAL DAMAGE,54
2020-09,OH,THEFT,14
2020-09,OH,BATTERY,4
2020-09,OH,CRIMINAL DAMAGE,1
2020-09,16,THEFT,152
2020-09,16,BATTERY,81
2020-09,16,CRIMINAL DAMAGE,65
2020-09,17,THEFT,121
2020-09,17,BATTERY,79
2020-09,17,CRIMINAL DAMAGE,102
2020-09,25,THEFT,161
2020-09,25,BATTERY,190
2020-09,25,CRIMINAL DAMAGE,110
2020-09,14,THEFT,162
2020-09,14,BATTERY,82
2020-09,14,CRIMINAL DAMAGE,53
2020-09,24,THEFT,140
2020-09,24,BATTERY,116
2020-09,24,CRIMINAL DAMAGE,96
2020-09,20,THEFT,110
2020-09,20,BATTERY,73
2020-09,20,CRIMINAL DAMAGE,45
2020-09,18,THEFT,289
2020-09,18,BATTERY,74
2020-09,18,CRIMINAL DAMAGE,33
2020-09,19,THEFT,163
2020-09,19,BATTERY,25
2020-09,19,CRIMINAL DAMAGE,35
2020-09,23,THEFT,129
2020-09,23,BATTERY,51
2020-09,23,CRIMINAL DAMAGE,32
2020-09,1,THEFT,170
2020-09,1,BATTERY,69
2020-09,1,CRIMINAL DAMAGE,27
2020-09,12,THEFT,163
2020-09,12,BATTERY,82
2020-09,12,CRIMINAL DAMAGE,61
2020-09,10,THEFT,101
2020-09,10,BATTERY,218
2020-09,10,CRIMINAL DAMAGE,87
2020-09,13,THEFT,107
2020-09,13,BATTERY,61
2020-09,13,CRIMINAL DAMAGE,61
2020-09,11,THEFT,159
2020-09,11,BATTERY,276
2020-09,11,CRIMINAL DAMAGE,131
2020-09,15,THEFT,85
2020-09,15,BATTERY,191
2020-09,15,CRIMINAL DAMAGE,73
2020-09,8,THEFT,150
2020-09,8,BATTERY,197
2020-09,8,CRIMINAL DAMAGE,153
2020-09,4,THEFT,148
2020-09,4,BATTERY,244
2020-09,4,CRIMINAL DAMAGE,145
2020-09,5,THEFT,104
2020-09,5,BATTERY,181
2020-09,5,CRIMINAL DAMAGE,148
2020-09,6,THEFT,188
2020-09,6,BATTERY,224
2020-09,6,CRIMINAL DAMAGE,172
2020-09,22,THEFT,97
2020-09,22,BATTERY,94
2020-09,22,CRIMINAL DAMAGE,93
2020-09,9,THEFT,110
2020-09,9,BATTERY,157
2020-09,9,CRIMINAL DAMAGE,88
2020-09,7,THEFT,108
2020-09,7,BATTERY,242
2020-09,7,CRIMINAL DAMAGE,99
2020-09,2,THEFT,76
2020-09,2,BATTERY,87
2020-09,2,CRIMINAL DAMAGE,43
2020-09,3,THEFT,136
2020-09,3,BATTERY,216
2020-09,3,CRIMINAL DAMAGE,134
2020-09,21,THEFT,147
2020-09,21,BATTERY,97
2020-09,21,CRIMINAL DAMAGE,50
2020-10,OH,THEFT,16
2020-10,OH,BATTERY,5
2020-10,OH,CRIMINAL DAMAGE,0
2020-10,16,THEFT,127
2020-10,16,BATTERY,72
2020-10,16,CRIMINAL DAMAGE,63
2020-10,17,THEFT,126
2020-10,17,BATTERY,73
2020-10,17,CRIMINAL DAMAGE,70
2020-10,25,THEFT,172
2020-10,25,BATTERY,178
